SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1474, 45, 0.74944586, 0.09334044, 0.66204637, -0.39124328, 0.71533674, 3.68866658, 0.00000000, 0.00000000, 0.00000000, -170.38200378, 49.03910446, -152.83113098, -0.41988900, -0.17912631, 0.88942593, 0.02299148, 0.00571114, 0.01618743, -0.01571709, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1499, 46, 0.73809677, 0.08926526, 0.67898047, -0.46064258, 0.22718640, 3.68552971, 0.00000000, 0.00000000, 0.00000000, -170.39373779, 49.04008484, -152.84513855, -0.41988096, -0.17905913, 0.88944221, 0.02303330, 0.01707143, 0.02012819, -0.03264148, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1524, 47, 0.73078483, 0.08971471, 0.67794973, -0.38949716, 0.08822490, 3.68576813, 0.00000000, 0.00000000, 0.00000000, -170.40521240, 49.04140472, -152.85905457, -0.41987589, -0.17899121, 0.88945723, 0.02307427, 0.02439857, 0.01954632, -0.03160603, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1549, 48, 0.72837549, 0.09167758, 0.67306995, -0.31896362, 0.01833367, 3.75609088, 0.00000000, 0.00000000, 0.00000000, -170.41668701, 49.04292679, -152.87319946, -0.41987240, -0.17892127, 0.88947189, 0.02311480, 0.02682520, 0.01745068, -0.02672423, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1574, 49, 0.72261918, 0.08341361, 0.67054617, -0.60141110, -0.19229031, 3.75159454, 0.00000000, 0.00000000, 0.00000000, -170.42875671, 49.04496765, -152.88719177, -0.41987190, -0.17885387, 0.88948447, 0.02316158, 0.03260488, 0.02557408, -0.02420384, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1599, 50, 0.71679807, 0.08291595, 0.66757447, -0.81448919, -0.05473093, 3.81935358, 0.00000000, 0.00000000, 0.00000000, -170.44160461, 49.04669189, -152.90151978, -0.41986778, -0.17878717, 0.88949835, 0.02321259, 0.03844560, 0.02592289, -0.02123011, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1624, 51, 0.71679807, 0.08291595, 0.66757447, -0.81448919, -0.05473093, 3.81935358, 0.00000000, 0.00000000, 0.00000000, -170.45448303, 49.04840088, -152.91584778, -0.41986373, -0.17872049, 0.88951236, 0.02326359, 0.03846526, 0.02577405, -0.02122802, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1649, 52, 0.71543443, 0.08445054, 0.65588236, -0.95042235, -1.30670393, 3.46297908, 0.00000000, 0.00000000, 0.00000000, -170.46606445, 49.05306625, -152.92805481, -0.41988364, -0.17866132, 0.88951343, 0.02331885, 0.03988224, 0.02409852, -0.00957441, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1674, 53, 0.71543443, 0.08445054, 0.65588236, -0.95042235, -1.30670393, 3.46297908, 0.00000000, 0.00000000, 0.00000000, -170.47766113, 49.05771255, -152.94026184, -0.41990355, -0.17860214, 0.88951451, 0.02337411, 0.03993542, 0.02395757, -0.00961298, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1699, 54, 0.71110320, 0.08153931, 0.65242326, -1.36953413, -3.26009917, 3.44866633, 0.00000000, 0.00000000, 0.00000000, -170.48933411, 49.06717300, -152.95117188, -0.41995972, -0.17854610, 0.88949734, 0.02344498, 0.04437482, 0.02671652, -0.00625491, 0.00000000, 0.00000000, 0.00000000, 0.00000000
